Code;Libellé;Médiane du revenu disponible par UC 2018;Part des revenus d'activité 2018;
43091;Les Estables;18740;N/A
43092;Fay-sur-Lignon;17710;N/A
43093;Félines;18280;N/A
43094;Ferrussac;N/A;N/A
43095;Fix-Saint-Geneys;19110;N/A
43096;Fontannes;20710;N/A
43097;Freycenet-la-Cuche;16360;N/A
43098;Freycenet-la-Tour;17900;N/A
43099;Frugerès-les-Mines;20820;N/A
43100;Frugières-le-Pin;20070;N/A
43101;Goudet;N/A;N/A
43102;Grazac;20190;N/A
43103;Grenier-Montgon;18090;N/A
43104;Grèzes;17120;N/A
43105;Javaugues;19050;N/A
43106;Jax;17750;N/A
43107;Josat;N/A;N/A
43108;Jullianges;19830;N/A
43109;Lafarre;N/A;N/A
43110;Lamothe;21450;N/A
43111;Landos;18270;N/A
43112;Langeac;19680;49.4
43113;Lantriac;21280;N/A
43114;Lapte;20490;N/A
43115;Laussonne;20590;N/A
43116;Laval-sur-Doulon;N/A;N/A
43117;Lavaudieu;20560;N/A
43118;Lavoûte-Chilhac;19240;N/A
43119;Lavoûte-sur-Loire;20080;N/A
43120;Lempdes-sur-Allagnon;19970;N/A
43121;Léotoing;20210;N/A
43122;Lissac;20430;N/A
43123;Lorlanges;20600;N/A
43124;Loudes;20630;N/A
43125;Lubilhac;N/A;N/A
43126;Malrevers;22040;N/A
43127;Malvalette;22860;N/A
43128;Malvières;16640;N/A
43129;Le Mas-de-Tence;19940;N/A
43130;Mazet-Saint-Voy;20220;N/A
43131;Mazerat-Aurouze;19190;N/A
43132;Mazeyrat-d'Allier;20880;N/A
43133;Mercœur;19160;N/A
43134;Mézères;18290;N/A
43135;Le Monastier-sur-Gazeille;20600;N/A
43136;Monistrol-d'Allier;17320;N/A
43137;Monistrol-sur-Loire;22700;74.1
43138;Monlet;19500;N/A
43139;Montclard;N/A;N/A
43140;Le Monteil;22120;N/A
43141;Montfaucon-en-Velay;20540;N/A
43142;Montregard;20680;N/A
43143;Montusclat;19600;N/A
43144;Moudeyres;N/A;N/A
43145;Ouides;N/A;N/A
43147;Paulhac;21720;N/A
43148;Paulhaguet;19500;N/A
43149;Pébrac;N/A;N/A
43150;Le Pertuis;21720;N/A
43151;Pinols;18080;N/A
43152;Polignac;24160;70.2
43153;Pont-Salomon;21580;N/A
43154;Pradelles;19690;N/A
43155;Prades;N/A;N/A
43156;Présailles;19270;N/A
43157;Le Puy-en-Velay;18970;62.1
43158;Queyrières;20480;N/A
43159;Raucoules;20330;N/A
43160;Rauret;18490;N/A
43162;Retournac;19860;56.8
43163;Riotord;20850;N/A
43164;Roche-en-Régnier;18250;N/A
43165;Rosières;20120;N/A
43166;Saint-André-de-Chalencon;18890;N/A
43167;Saint-Arcons-d'Allier;18520;N/A
43168;Saint-Arcons-de-Barges;17440;N/A
43169;Saint-Austremoine;N/A;N/A
43170;Saint-Beauzire;22510;N/A
43171;Saint-Bérain;N/A;N/A
43172;Saint-Bonnet-le-Froid;19950;N/A
43173;Saint-Christophe-d'Allier;N/A;N/A
43174;Saint-Christophe-sur-Dolaison;20880;N/A
43175;Saint-Cirgues;19550;N/A
43177;Saint-Didier-en-Velay;21860;75
43178;Saint-Didier-sur-Doulon;16620;N/A
43180;Saint-Étienne-du-Vigan;N/A;N/A
43181;Saint-Étienne-Lardeyrol;22190;N/A
43182;Saint-Étienne-sur-Blesle;N/A;N/A
43183;Sainte-Eugénie-de-Villeneuve;20100;N/A
43184;Saint-Ferréol-d'Auroure;24440;72.4
43185;Sainte-Florine;19660;61.3
43186;Saint-Front;19740;N/A
43187;Saint-Geneys-près-Saint-Paulien;19790;N/A
43188;Saint-Georges-d'Aurac;19210;N/A
43189;Saint-Georges-Lagricol;19790;N/A
43190;Saint-Germain-Laprade;22520;70.9
43191;Saint-Géron;22160;N/A
43192;Saint-Haon;17450;N/A
43193;Saint-Hilaire;21520;N/A
43194;Saint-Hostien;21600;N/A
43195;Saint-Ilpize;18020;N/A
43196;Saint-Jean-d'Aubrigoux;18950;N/A
43197;Saint-Jean-de-Nay;18540;N/A
43198;Saint-Jean-Lachalm;17940;N/A
43199;Saint-Jeures;20170;N/A
43200;Saint-Julien-Chapteuil;21360;N/A
43201;Saint-Julien-d'Ance;19360;N/A
43202;Saint-Julien-des-Chazes;N/A;N/A
43203;Saint-Julien-du-Pinet;20760;N/A
43204;Saint-Julien-Molhesabate;17150;N/A
43205;Saint-Just-Malmont;21940;74.9
43206;Saint-Just-près-Brioude;19360;N/A
43207;Saint-Laurent-Chabreuges;23630;N/A
43208;Sainte-Marguerite;N/A;N/A
43210;Saint-Martin-de-Fugères;18540;N/A
43211;Saint-Maurice-de-Lignon;21250;77.8
43212;Saint-Pal-de-Chalencon;20710;N/A
43213;Saint-Pal-de-Mons;21730;76.4
43214;Saint-Pal-de-Senouire;N/A;N/A
43215;Saint-Paul-de-Tartas;18520;N/A
43216;Saint-Paulien;20990;67
43217;Saint-Pierre-du-Champ;18930;N/A
43218;Saint-Pierre-Eynac;22790;N/A
43219;Saint-Préjet-Armandon;18930;N/A
43220;Saint-Préjet-d'Allier;17550;N/A
43221;Saint-Privat-d'Allier;18530;N/A
43222;Saint-Privat-du-Dragon;17380;N/A
43223;Saint-Romain-Lachalm;21130;N/A
43224;Sainte-Sigolène;21260;68.7
43225;Saint-Vénérand;N/A;N/A
43226;Saint-Vert;N/A;N/A
43227;Saint-Victor-Malescours;23390;N/A
43228;Saint-Victor-sur-Arlanc;N/A;N/A
43229;Saint-Vidal;21970;N/A
43230;Saint-Vincent;21150;N/A
43231;Salettes;20920;N/A
43232;Salzuit;19150;N/A
43233;Sanssac-l'Église;22670;N/A
43234;Saugues;18820;N/A
43236;La Séauve-sur-Semène;21680;N/A
43237;Sembadel;18630;N/A
43238;Séneujols;20930;N/A
43239;Siaugues-Sainte-Marie;18270;N/A
43240;Solignac-sous-Roche;21880;N/A
43241;Solignac-sur-Loire;20530;N/A
43242;Tailhac;N/A;N/A
43244;Tence;20050;65.5
43245;Thoras;15420;N/A
43246;Tiranges;18970;N/A
43247;Torsiac;N/A;N/A
43249;Valprivas;21580;N/A
43250;Vals-le-Chastel;N/A;N/A
43251;Vals-près-le-Puy;21560;61.4
43252;Varennes-Saint-Honorat;N/A;N/A
43253;Les Vastres;15350;N/A
43254;Vazeilles-Limandre;19410;N/A
43256;Venteuges;18600;N/A
43257;Vergezac;19410;N/A
43258;Vergongheon;20300;N/A
43259;Vernassal;19490;N/A
43260;Le Vernet;N/A;N/A
43261;Vézézoux;21620;N/A
43262;Vieille-Brioude;22170;N/A
43263;Vielprat;N/A;N/A
43264;Villeneuve-d'Allier;18390;N/A
43265;Les Villettes;22080;N/A
43267;Vorey;19270;N/A
43268;Yssingeaux;21340;69.2
44001;Abbaretz;19690;74.1
44002;Aigrefeuille-sur-Maine;23290;85.6
44003;Ancenis-Saint-Géréon;21460;68.6
44005;Chaumes-en-Retz;21430;77.7
44006;Assérac;20820;N/A
44007;Avessac;19070;65.7
44009;Basse-Goulaine;27600;79.9
44010;Batz-sur-Mer;21970;52.5
44012;La Bernerie-en-Retz;23400;47.6
44013;Besné;22890;85.2
44014;Le Bignon;23470;81.6
44015;Blain;21140;73.8
44016;La Boissière-du-Doré;20920;N/A
44018;Bouaye;24380;81.9
44019;Bouée;21860;N/A
44020;Bouguenais;22370;78.2
44021;Villeneuve-en-Retz;21220;70.4
44022;Boussay;21680;79.2
44023;Bouvron;21570;81.3
44024;Brains;24650;84.9
44025;Campbon;22330;78.4
44026;Carquefou;26340;82.4
44027;Casson;23480;86.7
44028;Le Cellier;24450;77.5
44029;Divatte-sur-Loire;22510;81.1
44030;La Chapelle-des-Marais;21010;73.3
44031;La Chapelle-Glain;18470;N/A
44032;La Chapelle-Heulin;23420;83.8
44033;La Chapelle-Launay;24020;80.9
44035;La Chapelle-sur-Erdre;26460;80.5
44036;Châteaubriant;19150;60.5
44037;Château-Thébaud;24010;82.1
44038;Chauvé;21110;78.2
44039;Cheix-en-Retz;22790;N/A
44041;La Chevrolière;23550;82.9
44043;Clisson;23550;74.8
44044;Conquereuil;18670;N/A
44045;Cordemais;22790;85.9
44046;Corsept;22530;80
44047;Couëron;22990;81.6
44048;Couffé;21900;83.5
44049;Le Croisic;23030;42.3
44050;Crossac;22380;78.1
44051;Derval;20070;74.8
44052;Donges;21360;78.2
44053;Drefféac;21920;81.3
44054;Erbray;20710;69.9
44055;La Baule-Escoublac;26520;52.1
44056;Fay-de-Bretagne;21790;82.2
44057;Fégréac;19750;70.7
44058;Fercé;19900;N/A
44061;Frossay;21190;78.2
44062;Le Gâvre;20560;N/A
44063;Gétigné;22590;78.6
44064;Gorges;22990;84.5
44065;Grand-Auverné;18740;N/A
44066;Grandchamps-des-Fontaines;24260;90.4
44067;Guémené-Penfao;19190;63.7
44068;Guenrouet;19920;73.6
44069;Guérande;23490;69
44070;La Haie-Fouassière;24280;83.1
44071;Haute-Goulaine;25830;81.5
44072;Herbignac;21350;74.3
44073;Héric;22840;83.9
44074;Indre;22970;84.4
44075;Issé;19340;N/A
44076;Jans;20170;N/A
44077;Joué-sur-Erdre;20750;79.5
44078;Juigné-des-Moutiers;18920;N/A
44079;Le Landreau;22320;82.2
44080;Lavau-sur-Loire;22930;N/A
44081;Legé;20270;71.2
44082;Ligné;22500;84.8
44083;La Limouzinière;21490;83.3
44084;Le Loroux-Bottereau;22820;84.2
44085;Louisfert;21070;N/A
44086;Lusanger;20040;N/A
44087;Machecoul-Saint-Même;20890;68.3
44088;Maisdon-sur-Sèvre;22780;83.1
44089;Malville;23370;84.8
44090;La Marne;21190;N/A
44091;Marsac-sur-Don;20210;N/A
44092;Massérac;18470;N/A
44094;Mauves-sur-Loire;24530;82.7
44095;La Meilleraye-de-Bretagne;19880;N/A
44096;Mésanger;22050;80.8
44097;Mesquer;23680;49.3
44098;Missillac;21530;75.3
44099;Moisdon-la-Rivière;19680;N/A
44100;Monnières;23070;85.9
44101;La Montagne;22570;79.7
44102;Montbert;22420;80.5
44103;Montoir-de-Bretagne;20870;74.6
44104;Montrelais;20840;N/A
44105;Mouais;19220;N/A
44106;Les Moutiers-en-Retz;22630;N/A
44107;Mouzeil;21170;87
44108;Mouzillon;23280;83.9
44109;Nantes;22600;81.4
44110;Nort-sur-Erdre;22070;78.9
44111;Notre-Dame-des-Landes;21380;83
44112;Noyal-sur-Brutz;20510;N/A
44113;Nozay;20570;73.5
44114;Orvault;25290;75.9
44115;Oudon;23950;75.7
44116;Paimbœuf;19550;67.2
44117;Le Pallet;22830;83
44118;Pannecé;20570;N/A
44119;Paulx;20410;N/A
44120;Le Pellerin;21990;79.3
44121;Petit-Auverné;18920;N/A
44122;Petit-Mars;23210;80.6
44123;Pierric;19440;N/A
44124;Le Pin;19620;N/A
44125;Piriac-sur-Mer;24250;43.2
44126;La Plaine-sur-Mer;22060;57.5
44127;La Planche;20910;80.4
44128;Plessé;20220;73.2
44129;Pontchâteau;22190;76.1
44130;Pont-Saint-Martin;24190;82.3
44131;Pornic;24480;58.7
44132;Pornichet;26010;58.4
44133;Port-Saint-Père;23390;79.7
44134;Pouillé-les-Côteaux;21220;N/A
44135;Le Pouliguen;23820;41.7
44136;Préfailles;24330;N/A
44137;Prinquiau;23180;84.2
44138;Puceul;20750;N/A
44139;Quilly;21130;N/A
44140;La Regrippière;21280;N/A
44141;La Remaudière;20770;N/A
44142;Remouillé;21750;N/A
44143;Rezé;22080;78.6
44144;Riaillé;19940;74.8
44145;Rouans;22370;85.3
44146;Rougé;20190;71.4
44148;Ruffigné;19090;N/A
44149;Saffré;21020;81
44150;Saint-Aignan-Grandlieu;24200;78.5
44151;Saint-André-des-Eaux;24550;76.4
44152;Sainte-Anne-sur-Brivet;21980;81.9
44153;Saint-Aubin-des-Châteaux;19750;N/A
44154;Saint-Brevin-les-Pins;23810;63.1
44155;Saint-Colomban;21190;83.5
44156;Corcoué-sur-Logne;21180;81.3
44157;Saint-Étienne-de-Mer-Morte;19360;N/A
44158;Saint-Étienne-de-Montluc;25170;81
44159;Saint-Fiacre-sur-Maine;24820;N/A
44161;Saint-Gildas-des-Bois;20780;73.8
44162;Saint-Herblain;21620;75.4
44163;Vair-sur-Loire;21910;78.9
44164;Saint-Hilaire-de-Chaléons;20800;81.5
44165;Saint-Hilaire-de-Clisson;22820;85.4
44166;Saint-Jean-de-Boiseau;23360;81
44168;Saint-Joachim;21110;72.4
44169;Saint-Julien-de-Concelles;23680;76.9
44170;Saint-Julien-de-Vouvantes;19490;N/A
44171;Saint-Léger-les-Vignes;24340;84.7
44172;Sainte-Luce-sur-Loire;24280;78.6
44173;Saint-Lumine-de-Clisson;22330;81.7
44174;Saint-Lumine-de-Coutais;21760;85.2
44175;Saint-Lyphard;22420;76.8
44176;Saint-Malo-de-Guersac;22120;72.3
44178;Saint-Mars-de-Coutais;22600;79.5
44179;Saint-Mars-du-Désert;23440;83.6
44180;Vallons-de-l'Erdre;19950;72.8
44182;Saint-Michel-Chef-Chef;22900;60.4
44183;Saint-Molf;21940;75.1
44184;Saint-Nazaire;20760;66.5
44185;Saint-Nicolas-de-Redon;20580;64.4
44186;Sainte-Pazanne;22260;82.5
44187;Saint-Père-en-Retz;20800;75.5
44188;Saint-Philbert-de-Grand-Lieu;22760;81.7
44189;Sainte-Reine-de-Bretagne;21000;75.4
44190;Saint-Sébastien-sur-Loire;23770;76
44192;Saint-Viaud;21290;79
44193;Saint-Vincent-des-Landes;19450;N/A
44194;Sautron;27950;74.3
44195;Savenay;23310;82.9
44196;Sévérac;20510;N/A
44197;Sion-les-Mines;18340;N/A
44198;Les Sorinières;23920;79.9
44199;Soudan;20420;70.7
44200;Soulvache;18770;N/A
44201;Sucé-sur-Erdre;28550;78.3
44202;Teillé;21100;N/A
44203;Le Temple-de-Bretagne;22720;85.1
44204;Thouaré-sur-Loire;25010;83.7
44205;Les Touches;21120;77.6
44206;Touvois;19930;N/A
44207;Trans-sur-Erdre;20750;N/A
44208;Treffieux;18860;N/A
44209;Treillières;26080;88.9
44210;Trignac;20110;72.9
44211;La Turballe;23090;49.6
44212;Vallet;22530;80.5
44213;Loireauxence;20460;74.4
44214;Vay;20640;80
44215;Vertou;25700;79.8
44216;Vieillevigne;21070;77.7
44217;Vigneux-de-Bretagne;26340;87.2
44218;Villepot;20370;N/A
44220;Vue;22040;N/A
44221;La Chevallerais;22160;N/A
44222;La Roche-Blanche;21780;N/A
44223;Geneston;22730;82.9
44224;La Grigonnais;21360;N/A
45001;Adon;22900;N/A
45002;Aillant-sur-Milleron;20900;N/A
45004;Amilly;21480;67.1
45005;Andonville;22690;N/A
45006;Ardon;32150;N/A
45008;Artenay;20910;N/A
45009;Aschères-le-Marché;21980;N/A
45010;Ascoux;21060;N/A
45011;Attray;24240;N/A
45012;Audeville;22730;N/A
45013;Augerville-la-Rivière;25370;N/A
45014;Aulnay-la-Rivière;23980;N/A
45015;Autruy-sur-Juine;23560;N/A
45016;Autry-le-Châtel;22070;N/A
45017;Auvilliers-en-Gâtinais;22370;N/A
45018;Auxy;21310;N/A
45019;Baccon;24660;N/A
45020;Le Bardon;24230;N/A
45021;Barville-en-Gâtinais;21830;N/A
45022;Batilly-en-Gâtinais;21120;N/A
45023;Batilly-en-Puisaye;21140;N/A
45024;Baule;23790;79.9
45025;Bazoches-les-Gallerandes;21400;N/A
45026;Bazoches-sur-le-Betz;21620;N/A
45027;Beauchamps-sur-Huillard;21470;N/A
45028;Beaugency;21050;68.9
45029;Beaulieu-sur-Loire;21840;N/A
45030;Beaune-la-Rolande;20760;N/A
45031;Bellegarde;19030;N/A
45032;Le Bignon-Mirabeau;21650;N/A
45033;Boësses;23130;N/A
45034;Boigny-sur-Bionne;25520;75.9
45035;Boiscommun;19970;N/A
45036;Boismorand;24430;N/A
45037;Boisseaux;20870;N/A
45038;Bondaroy;22040;N/A
45039;Bonnée;22570;N/A
45040;Bonny-sur-Loire;19720;N/A
45041;Bordeaux-en-Gâtinais;25210;N/A
45042;Les Bordes;22490;N/A
45043;Bou;26040;N/A
45044;Bougy-lez-Neuville;24880;N/A
45045;Bouilly-en-Gâtinais;21100;N/A
45046;Boulay-les-Barres;23920;N/A
45047;Bouzonville-aux-Bois;21020;N/A
45049;Bouzy-la-Forêt;24060;N/A
45050;Boynes;20300;N/A
45051;Bray-Saint-Aignan;23560;N/A
45052;Breteau;N/A;N/A
45053;Briare;20210;60.6
45054;Briarres-sur-Essonne;24130;N/A
45055;Bricy;23380;N/A
45056;Bromeilles;23530;N/A
45058;Bucy-le-Roi;22990;N/A
45059;Bucy-Saint-Liphard;25570;N/A
45060;La Bussière;21710;N/A
45061;Cepoy;21800;69
45062;Cercottes;23090;N/A
45063;Cerdon;20210;N/A
45064;Cernoy-en-Berry;20250;N/A
45065;Césarville-Dossainville;23230;N/A
45066;Chailly-en-Gâtinais;21440;N/A
45067;Chaingy;25290;78.5
45068;Châlette-sur-Loing;16560;60.1
45069;Chambon-la-Forêt;22480;N/A
45070;Champoulet;N/A;N/A
45072;Chanteau;25250;N/A
45073;Chantecoq;21630;N/A
45074;La Chapelle-Onzerain;22650;N/A
45075;La Chapelle-Saint-Mesmin;22730;75.3
45076;La Chapelle-Saint-Sépulcre;22290;N/A
45077;La Chapelle-sur-Aveyron;21060;N/A
45078;Chapelon;23020;N/A
45079;Le Charme;20000;N/A
45080;Charmont-en-Beauce;24560;N/A
45081;Charsonville;21230;N/A
45082;Châteauneuf-sur-Loire;22290;72.7
45083;Château-Renard;19820;59.1
45084;Châtenoy;22100;N/A
45085;Châtillon-Coligny;20050;N/A
45086;Châtillon-le-Roi;23890;N/A
45087;Châtillon-sur-Loire;21530;67.8
45088;Chaussy;22330;N/A
45089;Chécy;24890;75.9
45091;Chevannes;22910;N/A
45092;Chevillon-sur-Huillard;23930;N/A
45093;Chevilly;23060;76.9
45094;Chevry-sous-le-Bignon;23730;N/A
45095;Chilleurs-aux-Bois;21900;77.9
45096;Les Choux;23690;N/A
45097;Chuelles;21440;N/A
45098;Cléry-Saint-André;24360;78.5
45099;Coinces;23820;N/A
45100;Combleux;32990;N/A
45101;Combreux;23180;N/A
45102;Conflans-sur-Loing;26770;N/A
45103;Corbeilles;19680;N/A
45104;Corquilleroy;21320;74.3
45105;Cortrat;N/A;N/A
45107;Coudroy;21410;N/A
45108;Coullons;21180;67.5
45109;Coulmiers;22900;N/A
45110;Courcelles-le-Roi;22480;N/A
45111;Courcy-aux-Loges;22830;N/A
45112;La Cour-Marigny;21010;N/A
45113;Courtemaux;23030;N/A
45114;Courtempierre;22790;N/A
45115;Courtenay;20590;54.6
45116;Cravant;22040;N/A
45118;Crottes-en-Pithiverais;22510;N/A
45119;Dadonville;22480;69.8
45120;Dammarie-en-Puisaye;20260;N/A
45121;Dammarie-sur-Loing;19920;N/A
45122;Dampierre-en-Burly;22700;N/A
45123;Darvoy;23920;N/A
45124;Desmonts;24410;N/A
45125;Dimancheville;23120;N/A
45126;Donnery;26590;79.2
45127;Dordives;21320;68.1
45129;Douchy-Montcorbon;20360;N/A
45130;Dry;23660;N/A
45131;Échilleuses;22820;N/A
45132;Égry;20880;N/A
45133;Engenville;23540;N/A
45134;Épieds-en-Beauce;22260;N/A
45135;Erceville;21990;N/A
45136;Ervauville;20960;N/A
45137;Escrennes;21780;N/A
45138;Escrignelles;N/A;N/A
45139;Estouy;23790;N/A
45141;Faverelles;20440;N/A
45142;Fay-aux-Loges;23800;81.4
45143;Feins-en-Gâtinais;N/A;N/A
45144;Férolles;24060;N/A
45145;Ferrières-en-Gâtinais;21850;64.8
45146;La Ferté-Saint-Aubin;22630;74.1
45147;Fleury-les-Aubrais;20380;71.3
45148;Fontenay-sur-Loing;21550;N/A
45149;Foucherolles;20930;N/A
45150;Fréville-du-Gâtinais;21380;N/A
45151;Gaubertin;21590;N/A
45152;Gémigny;24200;N/A
45153;Germigny-des-Prés;24260;N/A
45154;Gidy;25340;78.6
45155;Gien;18780;64.7
45156;Girolles;22260;N/A
45157;Givraines;23400;N/A
45158;Gondreville;22700;N/A
45159;Grangermont;24290;N/A
45160;Greneville-en-Beauce;22740;N/A
45161;Griselles;23320;N/A
45162;Guigneville;22760;N/A
45164;Guilly;22540;N/A
45165;Gy-les-Nonains;23780;N/A
45166;Huêtre;25000;N/A
45167;Huisseau-sur-Mauves;24480;N/A
45168;Ingrannes;22830;N/A
45169;Ingré;23780;78.3
45170;Intville-la-Guétard;25150;N/A
45171;Isdes;21790;N/A
45173;Jargeau;22540;76.3
45174;Jouy-en-Pithiverais;23220;N/A
45175;Jouy-le-Potier;27760;N/A
45176;Juranville;20460;N/A
45177;Laas;22110;N/A
45178;Ladon;20710;N/A
45179;Lailly-en-Val;22780;70.2
45180;Langesse;N/A;N/A
45181;Léouville;N/A;N/A
45182;Ligny-le-Ribault;24990;N/A
45183;Lion-en-Beauce;23240;N/A
45184;Lion-en-Sullias;21320;N/A
45185;Lombreuil;22980;N/A
45186;Lorcy;21310;N/A
45187;Lorris;20460;55.5
45188;Loury;24340;81.9
45189;Louzouer;23390;N/A
45191;Le Malesherbois;20680;74.2
45193;Marcilly-en-Villette;24320;70.9
45194;Mardié;24990;80.3
45195;Mareau-aux-Bois;24050;N/A
45196;Mareau-aux-Prés;24710;N/A
45197;Marigny-les-Usages;26040;N/A
45198;Marsainvilliers;23000;N/A
45199;Melleroy;20510;N/A
45200;Ménestreau-en-Villette;25570;N/A
45201;Mérinville;19050;N/A
45202;Messas;22410;N/A
45203;Meung-sur-Loire;21990;75.2
45204;Mézières-lez-Cléry;26040;N/A
45205;Mézières-en-Gâtinais;22170;N/A
45206;Mignères;22350;N/A
45207;Mignerette;21770;N/A
45208;Montargis;15890;60.6
45209;Montbarrois;22300;N/A
45210;Montbouy;20670;N/A
45212;Montcresson;23110;N/A
45213;Montereau;22240;N/A
45214;Montigny;22830;N/A
45215;Montliard;21390;N/A
45216;Mormant-sur-Vernisson;22040;N/A
45217;Morville-en-Beauce;26780;N/A
45218;Le Moulinet-sur-Solin;24870;N/A
45219;Moulon;22770;N/A
45220;Nancray-sur-Rimarde;22500;N/A
45222;Nargis;21780;N/A
45223;Nesploy;20420;N/A
45224;Neuville-aux-Bois;22310;75.7
45225;La Neuville-sur-Essonne;24550;N/A
45226;Neuvy-en-Sullias;22540;N/A
45227;Nevoy;24660;N/A
45228;Nibelle;22480;N/A
45229;Nogent-sur-Vernisson;20900;59.7
45230;Noyers;22000;N/A
45231;Oison;21760;N/A
45232;Olivet;26350;75.6
45233;Ondreville-sur-Essonne;25690;N/A
45234;Orléans;20180;76.1
45235;Ormes;24510;84.1
45237;Orville;20850;N/A
45238;Ousson-sur-Loire;22450;N/A
45239;Oussoy-en-Gâtinais;20840;N/A
45240;Outarville;21270;N/A
45241;Ouvrouer-les-Champs;23420;N/A
45242;Ouzouer-des-Champs;23120;N/A
45243;Ouzouer-sous-Bellegarde;21570;N/A
45244;Ouzouer-sur-Loire;24610;76.9
45245;Ouzouer-sur-Trézée;19340;N/A
45246;Pannecières;22450;N/A
45247;Pannes;21360;70.1
45248;Patay;20800;69.1
45249;Paucourt;27850;N/A
45250;Pers-en-Gâtinais;22540;N/A
45251;Pierrefitte-ès-Bois;20630;N/A
45252;Pithiviers;17330;66.1
45253;Pithiviers-le-Vieil;22800;N/A
45254;Poilly-lez-Gien;23340;66.3
45255;Préfontaines;20910;N/A
45256;Presnoy;22000;N/A
45257;Pressigny-les-Pins;21800;N/A
45258;Puiseaux;21470;69.7
45259;Quiers-sur-Bézonde;21770;N/A
45260;Ramoulu;23120;N/A
45261;Rebréchien;26180;N/A
45262;Rouvray-Sainte-Croix;22620;N/A
45263;Rouvres-Saint-Jean;23190;N/A
45264;Rozières-en-Beauce;23550;N/A
45265;Rozoy-le-Vieil;21770;N/A
45266;Ruan;23590;N/A
45268;Saint-Aignan-le-Jaillard;21170;N/A
45269;Saint-Ay;23650;75.1
45270;Saint-Benoît-sur-Loire;22660;N/A
45271;Saint-Brisson-sur-Loire;23000;N/A
45272;Saint-Cyr-en-Val;27410;67.5
45273;Saint-Denis-de-l'Hôtel;21960;74.1
45274;Saint-Denis-en-Val;26210;74.4
45275;Saint-Firmin-des-Bois;20970;N/A
45276;Saint-Firmin-sur-Loire;22530;N/A
45277;Saint-Florent;22180;N/A
45278;Sainte-Geneviève-des-Bois;20600;N/A
45279;Saint-Germain-des-Prés;22790;N/A
45280;Saint-Gondon;23550;N/A
45281;Saint-Hilaire-les-Andrésis;21710;N/A
45282;Saint-Hilaire-Saint-Mesmin;26730;77.5
45283;Saint-Hilaire-sur-Puiseaux;21910;N/A
45284;Saint-Jean-de-Braye;21160;75.3
45285;Saint-Jean-de-la-Ruelle;18910;70.8
45286;Saint-Jean-le-Blanc;24880;78.2
45288;Saint-Loup-des-Vignes;20650;N/A
45289;Saint-Lyé-la-Forêt;24580;N/A
45290;Saint-Martin-d'Abbat;23360;N/A
45291;Saint-Martin-sur-Ocre;23420;N/A
45292;Saint-Maurice-sur-Aveyron;19560;N/A
45293;Saint-Maurice-sur-Fessard;21890;N/A
45294;Saint-Michel;21360;N/A
45296;Saint-Péravy-la-Colombe;23930;N/A
45297;Saint-Père-sur-Loire;21760;N/A
45298;Saint-Pryvé-Saint-Mesmin;24170;74.9
45299;Saint-Sigismond;22080;N/A
45300;Sandillon;26060;77.7
45301;Santeau;23190;N/A
45302;Saran;21910;71.1
45303;Sceaux-du-Gâtinais;22120;N/A
45305;Seichebrières;23680;N/A
45306;La Selle-en-Hermoy;22510;N/A
45307;La Selle-sur-le-Bied;21360;N/A
45308;Semoy;25640;77
45309;Sennely;21820;N/A
45310;Sermaises;22200;N/A
45311;Sigloy;24380;N/A
45312;Solterre;21820;N/A
45313;Sougy;23520;N/A
45314;Sully-la-Chapelle;23010;N/A
45315;Sully-sur-Loire;19150;64.1
45316;Sury-aux-Bois;24390;N/A
45317;Tavers;24520;N/A
45320;Thignonville;23320;N/A
45321;Thimory;22480;N/A
45322;Thorailles;22610;N/A
45323;Thou;21750;N/A
45324;Tigy;22940;76.1
45325;Tivernon;22830;N/A
45326;Tournoisis;21450;N/A
45327;Traînou;24600;80.8
45328;Treilles-en-Gâtinais;22280;N/A
45329;Triguères;20660;N/A
45330;Trinay;24370;N/A
45331;Vannes-sur-Cosson;22580;N/A
45332;Varennes-Changy;21780;N/A
45333;Vennecy;25450;N/A
45334;Vieilles-Maisons-sur-Joudry;21960;N/A
45335;Vienne-en-Val;24010;N/A
45336;Viglain;21430;N/A
45337;Villamblain;24580;N/A
45338;Villemandeur;21730;63.8
45339;Villemoutiers;21370;N/A
45340;Villemurlin;19940;N/A
45341;Villeneuve-sur-Conie;24000;N/A
45342;Villereau;24640;N/A
45343;Villevoques;22930;N/A
45344;Villorceau;23220;N/A
45345;Vimory;22450;N/A
45346;Vitry-aux-Loges;23240;75.6
45347;Vrigny;22580;N/A
45348;Yèvre-la-Ville;24460;N/A
46001;Albas;20810;N/A
46002;Albiac;N/A;N/A
46003;Alvignac;21230;N/A
46004;Anglars;21720;N/A
46005;Anglars-Juillac;20430;N/A
46006;Anglars-Nozac;20290;N/A
46007;Arcambal;21990;N/A
46008;Les Arques;18030;N/A
46009;Assier;21470;N/A
46010;Aujols;22240;N/A
46011;Autoire;22640;N/A
46012;Aynac;19110;N/A
46013;Bach;20480;N/A
46015;Bagnac-sur-Célé;19470;N/A
46016;Baladou;21670;N/A
46017;Bannes;19690;N/A
46018;Le Bastit;21030;N/A
46020;Beauregard;17850;N/A
46021;Béduer;23060;N/A
46022;Bélaye;20970;N/A
46023;Belfort-du-Quercy;18570;N/A
46024;Belmont-Bretenoux;21200;N/A
46026;Belmont-Sainte-Foi;21090;N/A
46027;Berganty;21370;N/A
